,artist_name,popularity,track_id,track_name,uri,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
106,The Kid LAROI,81,2rPHUAeUPbNgTmK18FPTiZ,GO (feat. Juice WRLD),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,0.157,0.487,181688,0.74,0.0,6,0.612,-4.973,1,0.0944,73.779,4,0.522
107,Cosmic Gate,9,0sLSFTdP3tgkNOKe1MSWtH,Your Mind (Year in Review 2020),spotify:artist:6ySxYu68zTsO5ghsThpGtS,0.0043,0.599,179993,0.796,0.0797,8,0.107,-10.222,0,0.0421,127.969,4,0.143
108,DDG,81,7o4gBbTM6UBLkOYPw9xMCz,Moonwalking in Calabasas (feat. Blueface) - Remix,spotify:artist:0WK3H9OErSn5zKOkOV5egm,0.0614,0.928,170233,0.341,0.0,11,0.162,-10.196,0,0.103,129.966,4,0.745
109,Year 200X,17,7GlixhQpXo76vgALqoJ3L5,Castlevania III (the Beginning),spotify:artist:6JMGrupbzJZ3yuQhTGyeHr,2.75e-06,0.161,114000,0.693,0.863,7,0.232,-8.539,0,0.0512,109.784,4,0.484
110,Ashnikko,85,0AUvWawuP0ibk4SQ3sIZjk,Daisy,spotify:artist:3PyJHH2wyfQK3WZrk9rpmP,0.235,0.834,146523,0.663,0.0,8,0.372,-6.143,1,0.133,121.876,4,0.774
111,Eelke Kleijn,10,1DLXvhN6g6VaoJcQ2Rl7Jd,The Hierophant (Year in Review 2020),spotify:artist:1FY8kqUQKHwjibwLbp5cey,0.00841,0.579,92062,0.919,0.916,0,0.112,-9.087,1,0.0569,125.119,4,0.645
112,BTS,90,4saklk6nie3yiGePpBwUoc,Dynamite,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,0.0112,0.746,199054,0.765,0.0,6,0.0936,-4.41,0,0.0993,114.044,4,0.737
113,Lucy Shropshire,0,2dOp72FzitOm96GdMJdbBR,The Year 2020 (Milena's Song),spotify:artist:35EMRJTMUovTxJK2dLvpSG,0.0533,0.671,290400,0.702,1.07e-06,7,0.127,-5.845,0,0.0375,83.997,4,0.282
114,Juice WRLD,82,5dOxHHMOFAbG3VH23t0xNm,Righteous,spotify:artist:4MCBfE4596Uoi2O4DtmEMz,0.0417,0.706,242181,0.625,0.0,0,0.129,-7.426,1,0.0314,142.948,4,0.225
115,Markus Schulz,10,70Vsxy21pPxFJeCSSRZwrk,Feel Alive (Year in Review 2020),spotify:artist:6OO0PboZcIWUWL7j2IyeoL,0.0129,0.652,150016,0.571,0.00216,1,0.474,-10.681,0,0.0286,128.019,4,0.307
116,Polo G,81,3JKgcAa7r07ocVWcV8bS0H,21,spotify:artist:6AgTAQt8XS6jRWi4sX7w49,0.149,0.783,163798,0.479,0.0,7,0.101,-10.646,1,0.541,176.027,4,0.533
117,Kent Evegina,0,3WBpOfRD8aBKkNuHxvg91U,SpeciEL YEAR 2020,spotify:artist:18NOiMugSNIHkerVKFxAH0,0.126,0.719,245753,0.483,0.587,1,0.0822,-17.7,1,0.0485,128.054,4,0.531
118,Don Toliver,82,527k23H0A4Q0UJN3vGs0Da,After Party,spotify:artist:4Gso3d4CscCijv0lmajZWs,0.00981,0.629,167916,0.692,0.331,5,0.603,-8.045,1,0.0376,162.948,4,0.453
119,Matt Fax,10,609VF7yR3kps1C1Y16cdFe,The Gate (Year in Review 2020),spotify:artist:1XgI1X3xjXCKRP1ZjhqgkV,0.00155,0.54,151489,0.892,0.969,6,0.0766,-10.15,1,0.0469,126.733,4,0.0723
120,Juice WRLD,82,0ada5XsQGLPUVbmTCkAP49,Hate The Other Side (with Marshmello & The Kid Laroi),spotify:artist:4MCBfE4596Uoi2O4DtmEMz,0.291,0.701,160212,0.65,0.0,6,0.112,-6.313,1,0.104,90.003,4,0.647
121,Gabriel & Dresden,7,55b9oSCEZnjoqLbT8QoAKJ,Something Bigger (Year in Review 2020),spotify:artist:64KfnYe81Wld2AkG4bkGIV,0.073,0.71,237527,0.81,0.515,4,0.0625,-11.228,0,0.0434,129.294,4,0.0686
122,Lil Mosey,82,6wJYhPfqk3KGhHRG76WzOh,Blueberry Faygo,spotify:artist:5zctI4wO9XSKS8XwcnqEHk,0.207,0.774,162547,0.554,0.0,0,0.132,-7.909,1,0.0383,99.034,4,0.349
123,Markus Schulz,4,04wR0iydJ5zecz8eIZfGPa,Tidal Wave (Year in Review 2020),spotify:artist:6OO0PboZcIWUWL7j2IyeoL,0.00307,0.325,228886,0.857,0.000298,9,0.122,-8.409,0,0.123,135.351,4,0.184
124,Eminem,84,7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,0.145,0.808,210800,0.745,0.0,10,0.292,-5.26,0,0.342,165.995,4,0.829
125,Genix,6,5rZxDxxk1pbqJwoIY1twAx,Rave Daze (Year in Review 2020),spotify:artist:5WWUkLXiAbmGwtELcfvB2w,0.00471,0.297,180916,0.954,0.756,8,0.0983,-12.088,1,0.0619,129.941,4,0.0921
126,Kane Brown,81,5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE,0.0469,0.727,191406,0.626,2.58e-05,7,0.126,-8.415,1,0.0726,86.97,4,0.322
127,The Blizzard,8,4rsMKWCTmvSJK2DV9NBdYg,Blue Hour (Year in Review 2020),spotify:artist:40lHcSYwAqhkmBPoViitWP,0.00121,0.465,262418,0.869,0.81,7,0.074,-10.293,1,0.0402,128.05,4,0.0662
128,SZA,80,7Bar1kLTmsRmH6FCKKMEyU,Hit Different,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,0.199,0.679,202008,0.516,0.0,0,0.0965,-6.371,0,0.0452,120.074,4,0.716
129,Mark Sixma,7,23v44UyrWTzafhw0KImVuz,Never Forgotten (Year in Review 2020),spotify:artist:3ePCIHipMKD4n8IBXBYWSm,0.073,0.606,178989,0.915,0.247,4,0.091,-8.176,0,0.0486,128.72,4,0.252
130,Jack Harlow,82,1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN,spotify:artist:2LIk90788K0zvyj2JJVwkJ,0.017,0.923,139741,0.604,0.0,11,0.272,-6.671,0,0.245,145.062,4,0.826
131,Arkham Knights,8,0LlGOhlqWyhdCnbBylEgcj,Closing In (Year in Review 2020),spotify:artist:3WdwrzOYFNin96n7i4WXoh,0.000256,0.535,209957,0.801,0.911,9,0.342,-9.713,1,0.0414,127.997,3,0.0328
132,BTS,89,249gnXrbfmV8NG6jTEMSwD,Life Goes On,spotify:artist:3Nrfpe0tUJi4K4DXYWgMUX,0.00691,0.566,207481,0.716,0.0,1,0.37,-5.733,1,0.0424,81.068,4,0.45
133,Lange,5,2Cu7GOgViPVDx9QmhWOrIm,Hybrid Origin (Year in Review 2020),spotify:artist:0zgmzl8NLEOsqYNOQcSmAA,0.00721,0.439,203612,0.937,0.895,11,0.33,-10.203,0,0.0447,131.992,4,0.0709
134,Lil Baby,79,6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg),spotify:artist:5f7VJjfbwm532GiveGC0ZK,0.135,0.926,181929,0.542,0.0,1,0.0877,-5.064,1,0.293,135.14,4,0.564
135,Chris Schweizer,7,0DFMETUSUVamAq088wsqbp,El Jefe (Year in Review 2020),spotify:artist:2OEfOu8gvperJc2LcqGsjc,0.00291,0.702,119468,0.903,0.758,4,0.104,-8.206,0,0.0654,128.57,4,0.074
136,MEDUZA,90,6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),spotify:artist:0xRXCcSX89eobfrshSVdyu,0.0689,0.632,167903,0.595,0.0,8,0.209,-7.644,0,0.0401,124.114,4,0.435
137,Anske,5,0Xw0fH0DU8A7J7KM9xEKxG,Reaching Up (Year in Review 2020),spotify:artist:7FSZ6ezJH6607CSJYHxHYT,2.88e-06,0.444,160506,0.733,0.00821,2,0.761,-9.651,1,0.0539,131.808,4,0.0618
138,Noah Cyrus,83,6J2LdBN97cDWn0MLxYh9HB,July,spotify:artist:55fhWPvDiMpLnE4ZzNXZyW,0.868,0.708,156106,0.186,0.0,9,0.0779,-8.953,0,0.042,72.541,4,0.322
139,Kemal Vatansever,6,5N2v62zDy947K7r90mV7Wh,The Dreamer (Year in Review 2020),spotify:artist:47JVMEqckV2GZHgZ8jk0CM,0.000746,0.566,177225,0.937,0.894,7,0.212,-10.001,1,0.0408,130.017,4,0.0367
140,Ed Sheeran,89,0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,0.698,0.641,185487,0.324,0.0,11,0.328,-5.851,1,0.0299,110.184,4,0.273
141,Above & Beyond,6,4WxGMzTRECd5KMfPUPUAjZ,Blue Monday (Year in Review 2020),spotify:artist:10gzBoINW3cLJfZUka8Zoe,0.00379,0.646,206748,0.792,0.547,7,0.239,-8.355,1,0.0358,130.012,4,0.427
142,Lil Durk,79,43BlKpJcSrC9AsJ3F1DKg9,Still Trappin' (with King Von),spotify:artist:3hcs9uc56yIGFCSy9leWe7,0.0439,0.877,172185,0.677,0.0,5,0.0986,-4.969,0,0.356,144.941,4,0.627
143,Orkidea,6,7LnpZdVhT9QBlrLqKoW7Ep,That Feeling (Year in Review 2020),spotify:artist:0aXrPFaq0OZY0Iv87lEWR7,4.27e-05,0.484,181054,0.84,0.497,7,0.0974,-8.701,0,0.0359,130.003,4,0.0354
144,Bad Bunny,88,5RubKOuDoPn5Kj5TLVxSxY,TE MUDASTE,spotify:artist:4q3ewBCX7sLwd24euuV69X,0.234,0.811,130014,0.637,0.000572,10,0.118,-4.835,0,0.0591,92.025,4,0.471
145,John Grand,8,5EW8vrQpkRZPNDDw4fj4nU,Echo Memory (Year in Review 2020),spotify:artist:0aEdRQpkXFx1g2GwRfJgTy,0.00185,0.299,164727,0.551,0.192,4,0.36,-10.946,0,0.0572,128.169,4,0.0499
146,Conan Gray,84,6KfoDhO4XUWSbnyKjNp9c4,Maniac,spotify:artist:4Uc8Dsxct0oMqx0P6i60ea,0.00162,0.628,185773,0.639,0.0,8,0.354,-5.46,1,0.0435,108.045,4,0.493
147,Ferry Corsten,4,4m5V21Idy3HSh2JpRhLSi7,Mo Chara (Year in Review 2020),spotify:artist:2ohlvFf9PBsDELdRstPtlP,0.000604,0.435,169547,0.921,0.893,1,0.257,-10.319,0,0.0385,135.941,4,0.208
148,Future,83,5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,0.0706,0.676,237735,0.609,0.0,2,0.152,-5.831,0,0.481,142.037,4,0.508
149,Dave Neven,4,7r6wAXsdLErnWYsjYLLxJf,Phoenix Rising (Year in Review 2020),spotify:artist:3nmkZFOvLJkwj6r54ievPs,0.00136,0.448,225432,0.971,0.954,7,0.0881,-7.626,1,0.0356,132.033,4,0.094
150,King Von,78,7fEoXCZTZFosUFvFQg1BmW,Took Her To The O,spotify:artist:6QtgPSJPSzcnn7dPZ4VINp,0.0149,0.82,196180,0.592,4.71e-06,1,0.121,-7.002,1,0.29,159.98,4,0.4
151,Johan Gielen,6,2TpMyFBfU8JnJU5tCXRtmD,Balearic Reflection (Year in Review 2020),spotify:artist:2eSSc4YqhlEw0e11E9oQhP,0.072,0.555,192657,0.902,0.692,7,0.176,-9.321,1,0.0388,129.599,4,0.164
152,Fonzerelli,10,0PIJtgxTYS4WglhEdgwuka,In My Dream (Year in Review 2020),spotify:artist:44mpjgezw6zCJEJ8GXzz4k,0.000422,0.683,182156,0.615,0.84,5,0.0944,-10.291,1,0.045,126.513,4,0.211
153,The Kid LAROI,83,5psEZhQu6lukjhavJo4AbC,SO DONE,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,0.232,0.719,126521,0.598,0.0,9,0.115,-6.254,1,0.077,142.592,4,0.303
154,Kolonie,8,1cecp3jp0JWf0rleE60rt8,Light Me Up (Year in Review 2020),spotify:artist:76yVlfaJEfXP7jIWoZfywO,0.0136,0.343,194974,0.938,0.276,4,0.0766,-9.44,0,0.0445,128.015,4,0.276
155,Lil Baby,79,6eVxH9Kyanzrw636zJRPcw,Errbody,spotify:artist:5f7VJjfbwm532GiveGC0ZK,0.000407,0.887,210699,0.606,0.0,2,0.151,-6.572,1,0.324,139.995,4,0.272
156,Albion,10,6T34BoZftfoyUgcyYqsrYR,Air (Year in Review 2020) - Dylhen Remix,spotify:artist:0zyG1XqQCqiN4cF6ZMcjYX,0.000996,0.509,138098,0.871,0.472,4,0.133,-10.536,0,0.0442,125.131,4,0.0394
157,Miley Cyrus,87,5JqZ3oqF00jkT81foAFvqg,Prisoner (feat. Dua Lipa),spotify:artist:5YGY8feqx7naU7z4HrwZM6,0.0103,0.781,169333,0.67,0.0,3,0.0761,-3.912,0,0.0452,127.99,4,0.595
158,Grum,9,0kx4ROPKYNFlpCzswSWy6d,Afterglow (Year in Review 2020) - Kryder Remix,spotify:artist:3VEqFWRt47xQAZJMBF3duQ,0.00139,0.549,179981,0.855,0.585,1,0.151,-8.894,0,0.0432,128.023,4,0.12
159,Kid Cudi,81,5CFJRZRq6sdKKtRwNPWbYv,Show Out (with Skepta & Pop Smoke),spotify:artist:0fA0VVWsXO9YnASrzqfmYu,0.43,0.619,174960,0.589,0.000392,1,0.378,-6.531,1,0.124,143.896,4,0.158
160,Mike Efex,6,3JPJVmN9zp8DrjvGXtIjez,Shadow & Flame (Year in Review 2020),spotify:artist:7idKuQXlmySTb3pivUif2j,0.00584,0.523,177219,0.973,0.914,7,0.213,-9.233,1,0.0418,129.998,4,0.114
161,YoungBoy Never Broke Again,78,1SF8piqsZWn86DajVKih8F,Kacey Talk,spotify:artist:7wlFDEWiM5OoIAt8RSli8b,0.535,0.877,151249,0.607,0.0,10,0.138,-7.818,0,0.15,127.055,4,0.773
162,Aly & Fila,4,6K5Uzbkdtg3ofnpaQXrgu9,Somebody Loves You (Year in Review 2020),spotify:artist:2hL1EouqXLtBEB6JKnPF0h,0.00241,0.314,279006,0.945,0.115,1,0.0864,-8.775,1,0.0444,139.962,4,0.258
163,Jack Harlow,79,6rLi6PyWXu1rPlShuIZpj6,Way Out (feat. Big Sean),spotify:artist:2LIk90788K0zvyj2JJVwkJ,0.114,0.945,168906,0.582,0.0,11,0.103,-8.357,0,0.0719,108.025,4,0.907
164,Daxson,4,5xhELxN45M6p3il8TQuBmg,Echoes in Eternity (Year in Review 2020),spotify:artist:4WwMR8h0vztJLNgiL5ZFqW,0.0102,0.489,211642,0.887,0.912,2,0.229,-8.887,0,0.0402,135.034,4,0.201
165,Pop Smoke,83,1H7KnK26kc1YyellpbINEn,The Woo (feat. 50 Cent & Roddy Ricch),spotify:artist:0eDvMgVFoNV3TpwtrVCoTj,0.0221,0.49,201600,0.618,3.77e-06,1,0.259,-5.655,1,0.104,99.7,4,0.286
166,MaRLo,6,7sLm4U9DvFgQ7Am8Di7kzi,Lighter Than Air (Year in Review 2020),spotify:artist:2kd1zg9ZyGG6WjZO2dAsFd,0.137,0.377,195208,0.7,0.00168,9,0.173,-10.787,0,0.0423,130.189,4,0.14
167,G Herbo,79,3jT2LKH0RSbQ8jIUNFzXm5,PTSD,spotify:artist:5QdEbQJ3ylBnc3gsIASAT5,0.0317,0.883,232065,0.808,0.0,1,0.207,-3.158,0,0.183,119.012,4,0.805
168,Above & Beyond,13,0Vguplc2NY847TZgf70w2W,Surrender (Year in Review 2020) - Genix Remix,spotify:artist:10gzBoINW3cLJfZUka8Zoe,0.00237,0.532,147995,0.668,0.903,7,0.294,-11.685,1,0.0365,129.71,4,0.0331
169,Ty Dolla $ign,82,5IUtvfNvOyVYZUa6AJFrnP,Spicy (feat. Post Malone),spotify:artist:7c0XG5cIJTrrAgEC3ULPiq,0.143,0.782,143375,0.51,0.0,4,0.115,-5.724,0,0.0419,99.993,4,0.118
170,Sean & Xander,7,29HobBR2SnHMsTGCN0ID4F,Shimmer of Tides (Year in Review 2020),spotify:artist:5AcFA0T1h4R9z5Ww8brpDg,0.0039,0.669,163563,0.747,0.807,0,0.0948,-11.086,1,0.0378,129.126,4,0.0894
171,Maluma,85,0GzuHFG4Ql6DoyxFRnIk3F,Hawái - Remix,spotify:artist:1r4hJ1h58CWwUQe3MxPuau,0.105,0.766,200482,0.788,5.81e-06,6,0.142,-3.128,0,0.312,179.984,4,0.609
172,Solarstone,6,4dRB8L3qAxIeHZuv5ErQ4Z,When I Dream (Year in Review 2020),spotify:artist:1PfOXooPSLQhOTNZGrXM90,0.00039,0.351,121737,0.692,0.901,7,0.278,-10.455,0,0.0492,130.029,4,0.0874
173,Gunna,79,3nS9a01VvXHQriLqJYwRqG,DOLLAZ ON MY HEAD (feat. Young Thug),spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ,0.114,0.825,197760,0.458,0.0,0,0.102,-7.47,1,0.0577,145.115,4,0.161
174,Gareth Emery,5,05I1FA6kFeppJGzuM5SFxO,You'll Be OK (Year in Review 2020),spotify:artist:0hprEC0nsWuQPSHag1O2Vi,0.00128,0.541,233625,0.749,0.0319,9,0.136,-9.05,0,0.0433,135.699,4,0.0388
175,Wilbur Soot,81,4vLBnQtece15fFhqWxZvJP,Your New Boyfriend,spotify:artist:2XzXLjXRSeFtsic4ieyLJy,0.382,0.546,239667,0.453,3.9e-05,7,0.106,-13.04,1,0.121,104.532,4,0.74
176,Dennis Sheperd,4,7rgo4z8MbPJ8CHWLQX1WeM,Malam (Year in Review 2020) - Uplifting Mix,spotify:artist:1wzytoanlxHqWXGCpUxnbY,0.000609,0.457,153039,0.907,0.868,8,0.25,-8.585,0,0.0363,137.992,4,0.186
177,Shawn Mendes,85,5KCbr5ndeby4y4ggthdiAb,Wonder,spotify:artist:7n2wHs1TKAczGzO7Dd2rGr,0.131,0.333,172693,0.637,1.8e-05,1,0.149,-4.904,0,0.0581,139.898,4,0.132
178,Daxson,4,7o5Wi4qC8opT955vc7C84H,While We Wait (Year in Review 2020),spotify:artist:4WwMR8h0vztJLNgiL5ZFqW,0.00811,0.506,157466,0.775,0.928,0,0.217,-9.747,0,0.0419,134.074,4,0.0902
179,THE SCOTTS,83,39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,spotify:artist:2PaZWGu5T5nHjY2xxAkFsT,0.233,0.716,165978,0.537,0.0,0,0.157,-7.648,0,0.0514,129.979,4,0.28
180,BT,12,5PpRDLaAJUYQyYDNSOXvmD,1 AM in Paris (Year in Review 2020),spotify:artist:64MoFdq8ORI3V98AR5SPWL,0.00224,0.573,179998,0.814,0.88,6,0.173,-9.899,1,0.037,127.978,3,0.125
181,Tiësto,91,6f3Slt0GbA2bPZlz0aIFXN,The Business,spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z,0.414,0.798,164000,0.62,0.0192,8,0.112,-7.079,0,0.232,120.031,4,0.235
182,Jerome Isma-Ae,10,6IABG6Ke9MidVDAKxazLtG,No Time to Wait (Year in Review 2020),spotify:artist:4GEIawzVZxWGdtl9OOdgeA,9.48e-05,0.604,150577,0.915,0.904,10,0.116,-10.151,0,0.0428,127.466,4,0.315
183,Gabby Barrett,79,23T0OX7QOiIUFShSzbJ5Uo,I Hope,spotify:artist:6Iz3eq2aQGFf7TbGT2iahL,0.0951,0.466,210773,0.536,0.0,6,0.114,-6.227,1,0.0429,75.998,4,0.377
184,Lifelike,9,10x0g1DcU2g50hDFjePt8u,Discopolis 2.0 (Year in Review 2020) - Meduza Remix,spotify:artist:3sa5sqxJqYjDZhGxmo4Ko5,0.0029,0.525,142794,0.825,0.948,1,0.135,-10.018,1,0.0443,127.752,4,0.0397
185,Taylor Swift,80,5BK0uqwY9DNfZ630STAEaq,gold rush,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.83,0.512,185320,0.462,0.166,9,0.121,-10.491,1,0.0408,112.05,4,0.353
186,Markus Schulz,9,224CVbEDMNUSqgOCeEawvx,In Search of Sunrise (Year in Review 2020),spotify:artist:6OO0PboZcIWUWL7j2IyeoL,0.0789,0.42,194959,0.598,0.0707,1,0.133,-10.407,1,0.0416,127.941,4,0.0998
187,Polo G,79,2QqJTIlGKRLJC3onkavYEz,Flex (feat. Juice WRLD),spotify:artist:6AgTAQt8XS6jRWi4sX7w49,0.0538,0.752,163902,0.673,0.0,10,0.133,-5.792,0,0.153,164.009,4,0.35
188,Markus Schulz,5,6JfOML8nGGLDBMlooIMuQ1,Are You with Me (Year in Review 2020),spotify:artist:6OO0PboZcIWUWL7j2IyeoL,0.0212,0.533,152734,0.676,0.00244,1,0.223,-9.91,0,0.0493,131.914,4,0.125
189,Pooh Shiesty,77,7JuHVG3qQKQKxC4doneXVW,Back In Blood (feat. Lil Durk),spotify:artist:5F1aAS1duwlzExnPs3l2Xe,0.151,0.759,184490,0.538,0.0,8,0.126,-8.256,0,0.384,146.933,4,0.831
190,Davey Asprey,4,6jYvVq9ZVGrz3LwnM1l5JO,The Road So Far (Year in Review 2020),spotify:artist:7luLRXGBygBN8vUO8T9uHf,0.000797,0.345,189060,0.979,0.0687,8,0.151,-10.058,0,0.218,131.906,4,0.037
191,Drake,81,4wVOKKEHUJxHCFFNUWDn0B,Chicago Freestyle (feat. Giveon),spotify:artist:3TVXtAsR1Inumwj472S9r4,0.629,0.735,220488,0.449,0.0,10,0.113,-7.507,1,0.347,122.947,4,0.0397
192,Elysian,6,6cf3WBSnLLI44A4w3HrtEW,Beyond the Comfort Zone (Year in Review 2020),spotify:artist:6IPtgWMGTP1ZVcfMeo0XlO,0.00144,0.537,236291,0.845,0.00161,7,0.453,-8.442,0,0.0736,130.018,4,0.0911
193,Sara Kays,82,1nYzjrdVQ8RpF93M0jPFW7,Remember That Night?,spotify:artist:7Lk9V7E1u5gqSHmtcKlOqH,0.585,0.679,227186,0.61,9.51e-05,7,0.156,-10.936,0,0.0305,123.978,4,0.554
194,i_o,4,1nxrqZr4mloN4ScCTTofop,Castles in the Sky (Year in Review 2020),spotify:artist:0y42IQBDFigO5mmEd1bGQG,0.000473,0.589,185756,0.939,0.589,8,0.465,-8.177,1,0.4,134.344,4,0.153
195,Jason Derulo,88,59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,0.0332,0.789,190306,0.711,0.0,2,0.0876,-4.248,1,0.041,112.985,4,0.753
196,Giuseppe Ottaviani,4,4T1Zto456l1GuRWzzJ4cMA,Till We Meet Again (Year in Review 2020),spotify:artist:5B9q1NRokzWYB7nSgnlHyv,0.0143,0.421,146113,0.96,0.956,9,0.249,-10.562,1,0.0456,137.951,3,0.382
197,Popp Hunna,78,2Y3USTCETS4xbjJOzT1Icm,Adderall (Corvette Corvette) - Remix,spotify:artist:3fyhhXHbGVLuSHFk2SYx4I,0.217,0.921,176383,0.718,0.0,4,0.189,-3.545,0,0.299,141.06,4,0.677
198,Markus Schulz,6,2jadmOdg1irxkBMulVD0q5,Together (Rise Together Mix) (Year in Review 2020),spotify:artist:6OO0PboZcIWUWL7j2IyeoL,0.00969,0.589,221545,0.811,0.000233,0,0.533,-10.236,1,0.0352,129.977,4,0.201
199,The Kid LAROI,81,3QCU8BT0zDS9LPVfEhRFEE,ALWAYS DO,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,0.0442,0.762,151705,0.426,0.0,8,0.0858,-6.865,1,0.113,167.827,4,0.582
200,Lustral,6,0W9KOjZNo0wHqxrHI6Kmb7,Everytime (Year in Review 2020) - Sultan + Shepard Remix,spotify:artist:0dkFacPMrWkrQzjjhcMHb7,0.00125,0.564,236006,0.816,0.824,7,0.112,-9.324,0,0.0427,130.2,4,0.098
201,Morgan Wallen,76,096YtKWNRXdmYKFLelSBto,Still Goin Down,spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,0.49,0.58,186293,0.751,0.0,7,0.277,-5.078,1,0.0267,148.108,4,0.718
202,Dulcet,5,2mi8iYWIymKlOHWqqopX8p,Find You (Year in Review 2020) - Alter Future Remix,spotify:artist:0LSk8NBq885m5vSjTaZimO,0.0091,0.416,162451,0.894,0.429,9,0.661,-10.694,0,0.0482,130.02,4,0.16
203,SAINt JHN,74,0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek Remix,spotify:artist:0H39MdGGX6dbnnQPt6NQkZ,0.0143,0.769,176867,0.719,0.00777,8,0.359,-5.472,1,0.0474,121.955,4,0.863
204,Kamaya Painters,7,0rQbJq9PF8LKQEuONxF6r2,Wasteland (Year in Review 2020) - Nifra & Fisherman Remix,spotify:artist:4sB7PhpZ9X2Paq3JE7LPQ6,0.00936,0.497,162465,0.833,0.907,10,0.456,-12.219,0,0.0658,129.949,4,0.0564
205,Dan + Shay,76,5ovVcYo2MvjVydFwFyaaqy,I Should Probably Go To Bed,spotify:artist:7z5WFjZAIYejWy0NI5lv4T,0.634,0.721,171827,0.277,0.0,1,0.112,-7.128,1,0.0365,131.935,4,0.309
206,JES,6,2bj5762cRRP66ClPEl1pxF,Two Souls (Year in Review 2020) - Andy Moor Remix,spotify:artist:6UAyCjS0OPMd1Ham8bvs9g,0.0146,0.545,177234,0.874,0.00536,5,0.158,-8.521,0,0.0389,129.962,4,0.17
207,The Kid LAROI,80,0DYNL4xbYWgNzppUamtyR4,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",spotify:artist:2tIP7SsRs7vjIcLrU85W8J,0.0693,0.721,144860,0.632,0.0,5,0.291,-6.695,0,0.0358,92.057,4,0.296
208,HALIENE,4,3f8hpqQ4AgSEdIhcfD50Yf,Walk Through Walls (Year in Review 2020) - Markus Schulz Remix,spotify:artist:1sKIizVYeHkGy7Tjmn9QRj,0.000185,0.406,222574,0.896,0.162,8,0.148,-8.842,0,0.0612,137.986,4,0.0545
209,Yung Gravy,78,7L6G0wpIUiPXuvoo7qhb06,oops!,spotify:artist:2YOYua8FpudSEiB9s88IgQ,0.0358,0.886,139760,0.743,0.000198,6,0.0511,-6.797,0,0.0812,131.902,4,0.941
210,Markus Schulz,5,2Y8fRi96jipvFWNfSq1mOM,Sunrise Over the Bay (Year in Review 2020) - Daxson Remix,spotify:artist:6OO0PboZcIWUWL7j2IyeoL,0.0109,0.448,174554,0.915,0.911,0,0.141,-8.806,1,0.116,132.027,4,0.0619
211,Taylor Swift,80,3RaT22zZsxVYxxKR7TAaYF,"no body, no crime (feat. HAIM)",spotify:artist:06HL4z0CvFAxyc27GXpf02,0.418,0.546,215627,0.613,0.0,7,0.103,-7.589,0,0.0264,79.015,4,0.535
212,Markus Schulz,5,7lgtnnxxw0GztEUnnHr4FV,Indestructible (Year in Review 2020) - Markus Schulz Big Room Reconstruction,spotify:artist:6OO0PboZcIWUWL7j2IyeoL,0.00144,0.432,198804,0.69,0.189,6,0.148,-8.583,1,0.0394,130.588,4,0.155
213,Jawsh 685,86,1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),spotify:artist:56mfhUDKa1vec6rSLZV5Eg,0.234,0.767,171375,0.481,0.0,0,0.269,-8.52,0,0.0803,150.076,4,0.761
214,Dj T.H.,4,7HVP55ENK8NW4b5pmUazS8,Stealing Time (Year in Review 2020) - Markus Schulz In Search of Sunrise Rework,spotify:artist:4ulezsrIi1ZZ4uUx1QqasZ,0.00255,0.498,189051,0.913,0.159,0,0.0539,-8.828,0,0.0762,132.005,4,0.0376
215,Juice WRLD,78,4K06PO78fW4mnBVenxGNob,Conversations,spotify:artist:4MCBfE4596Uoi2O4DtmEMz,0.176,0.747,181661,0.622,0.0,11,0.151,-5.825,1,0.0838,159.93,4,0.57
